addr,location,agency,_X,_Y
"서울특별시 노원구 덕릉로82길 54, 미래산업과학고등학교 (중계동)",중계4동 보건실,미래산업과학고등학교,127.0781744,37.65915126
서울특별시 강북구 솔매로49길 20 (미아동),행정실 안,신일고등학교,127.0281823,37.62769452
"서울특별시 중구 다산로 269, 광희초등학교 (신당동)",본관 1층중앙,서울광희초등학교,127.0155985,37.56766904
서울특별시 노원구 마들로 31 (월계동) 그랑빌아파트,(월계3동) 2층 관리사무소 앞,한진한화그랑빌아파트,127.0697292,37.61825405
"서울특별시 서초구 바우뫼로7길 38, 우면초등학교 (우면동)",1층 보건실 입구,우면초등학교,127.0241244,37.47212307
서울특별시 영등포구 당산로 238 국민건강보험빌딩,4층 민원실 내,국민건강보험공단영등포남부지사,126.9028535,37.53453828
서울특별시 강서구 화곡로 403 2층 교무실 앞,2층 교무실 옆,마포고등학교,126.8541466,37.55965389
서울특별시 송파구 양재대로 1240,1층 중앙현관,창덕여자고등학교,127.1402737,37.51624355
서울특별시 중구 을지로 281,알림터 1F,동대문디자인플라자,127.0115868,37.56705987
서울특별시 성북구 정릉로 242 (정릉동) 정릉도서관 2층,로비데스크 앞,정릉도서관,127.0105829,37.6047405
"서울특별시 서초구 청계산로9길 1-12  (신원동, 서초포레스타6단지)",노인정앞,서초포레스타6단지,127.0555346,37.44945257
서울특별시 노원구 광운로 46 (월계동) 대동아파트,관리사무소 안 입구,대동아파트,127.0604235,37.62210634
"서울특별시 중구 환일길 47, 환일중고등학교 (만리동2가)",보건실,환일중학교,126.9618192,37.55281627
"서울특별시 성동구 왕십리로 89, 성동구민종합체육쎈터 (성수동1가)",지하2층 수영장,성동구민종합체육센터,127.0443411,37.54575446
서울특별시 광진구 천호대로130길 58 (능동),본관1층,경복초등학교,127.0875303,37.54944834
서울특별시 송파구 올림픽로 25 잠실종합운동장 수영장,1층 회원접수처 내,잠실종합운동장수영장,127.0753078,37.51218984
서울특별시 강북구 삼양로19길 40 (미아동),보건실 복도 1층( 교무실 맞은편),삼각산고등학교,127.0197611,37.61595755
"서울특별시 중구 마른내로 9, 백병원 (저동2가)",사연관 3층,서울백병원,126.9888563,37.56508749
서울특별시 송파구 올림픽로4길 16,102호 앞홈베이스 앞,정신여자중학교,127.072577,37.50921272
서울특별시 송파구 잠실로 12,1층 중앙현관,잠신중학교,127.0879643,37.51521456
서울특별시 강서구 양천로67가길 83 본관1층 중앙현관,본관1층 중앙현관,염창중학교,126.8716567,37.55383647
서울특별시 중구 퇴계로26가길 6(예장동),1층 로비,서울유스호스텔,126.9910338,37.55849362
"서울특별시 용산구 경기도 과천시 관문로 47 정부과천청사 3동, 4동",4동 1층 로비,방위사업청,126.9804724,37.53114116
서울특별시 송파구 오금로32길 14,관리사무소 내,송파삼성래미안아파트,127.1185488,37.50403407
서울특별시 용산구 효창원로13길 38,1층 보건실 앞,서울원효초등학교,126.951876,37.53637049
서울특별시 노원구 광운로 46 (월계동) 대동아파트,월계1동 102동 1호라인,대동아파트,127.0604235,37.62210634
서울특별시 서초구 동광로 144 보건실,1층 보건실,방배중학교,126.9980402,37.4947853
서울특별시 강서구 강서로45길 70 보건실,교무실,화곡보건경영고등학교,126.8326123,37.54915877
"서울특별시 양천구 신정로14길 6 (신정동, 학마을아파트)",관리사무소 1층,학마을1단지관리사무소,126.8444444,37.50761167
서울특별시 강서구 강서로47길 158 관리사무실,관리사무실,마곡수명산파크2단지아파트,126.8280806,37.55400483
서울특별시 강서구 화곡로 403 2층 교무실 앞,보건실,마포고등학교,126.8541466,37.55965389
"서울특별시 서초구 동광로12길 84, 서문여자중고등학교 (방배동)",보건실,서문여자중학교,126.9852163,37.48793658
서울특별시 강서구 금낭화로 268 보건실,1층 중앙현관,방원중학교,126.8086182,37.57597709
"서울특별시 노원구 동일로243길 57, 상계문화정보도서관 (상계동)",상계1동 1층로비 안내데스크 옆,상계문화정보도서관,127.0519409,37.67852785
서울특별시 성북구 성북로4길 52 (돈암동) 한신한진아파트해오름어린이도서관,도서관내,해오름어린이도서관,127.0087726,37.5960197
서울특별시 성북구 종암로5길 80-17 (종암동),보건실앞,종암중학교,127.0319316,37.59345936
"서울특별시 서초구 신반포로33길 39, 경원중학교 (잠원동)",본관건물 정문 1층,경원중학교,127.0090159,37.51157775
서울특별시 송파구 석촌호수로 93,학생식당 옆 계단실,영동일고등학교,127.0898669,37.51000051
서울특별시 노원구 월계로53길 40 (월계동) 월계역,북부역무실앞,월계역,127.0588128,37.6319655
서울특별시 강북구 인수봉로 39 (미아동),2층 엘리베이터 우측 벽면,솔샘고등학교,127.0121792,37.62366805
서울특별시 강서구 금낭화로 287-19 관리사무실,관리사무실,방화5단지아파트,126.8096004,37.57691753
서울특별시 영등포구 선유동1로 80,1층 로비,영등포구청 별관,126.8941188,37.52880988
서울특별시 강서구 강서로47길 34-10 보건실,1층 중앙현관,명덕여자중학교,126.8347738,37.55327388
서울특별시 송파구 충민로 152 아파트,경로당 출입구 옆,송파파인타운3단지,127.1332106,37.48426134
서울특별시 송파구 잠실로 24 보건실,정보관 1층,잠신고등학교,127.0882835,37.5147019
서울특별시 마포구 성암로 267 (상암동),경영센터1층 로비 경영센터입구 게이트입구,문화방송(mbc),126.890989,37.58112408
서울특별시 광진구 아차산로24길 17,1층 로비 지소사무실 앞,자양보건지소,127.0651096,37.54026332
서울특별시 송파구 올림픽로35길 130,"중앙현관 안쪽, 제1교무실 입구",잠실중학교,127.1000922,37.51686607
서울특별시 용산구 한강대로 405,경의선 승강장 내,한국철도공사 서울역,126.9717315,37.55483589
서울특별시 노원구 광운로 46 (월계동) 대동아파트,월계1동 101동 7호라인,대동아파트,127.0604235,37.62210634
서울특별시 은평구 통일로57길 5-10 (녹번동) 녹번실버홈,실버홈 내거실,녹번실버공동생활가정,126.9339672,37.60417527
서울특별시 광진구 용마산로22길 26 .,본관 1층 현관 우측벽면,대원고등학교,127.0885789,37.56322195
서울특별시 강북구 오현로35길 87 번동중학교,1층 엘레베이터 맞은편,번동중학교,127.0362725,37.63247665
서울특별시 관악구 남부순환로156길 39 성보고등학교,동관1층 입구,성보고등학교,126.9192642,37.48000171
서울특별시 송파구 동남로 203,1층 중앙현관,송파중학교,127.1296279,37.49618782
서울특별시 노원구 동일로 1229,(공릉2동) 불암산축구장,노원구서비스공단,127.0660887,37.6388733
서울특별시 강서구 곰달래로57가길 26 수련관 로비1층,수련관 로비 1층,시립화곡청소년센터,126.8608018,37.5346859
서울특별시 강서구 강서로45길 69 보건실,1층 중앙현관,화곡고등학교,126.8319661,37.54843585
"서울특별시 광진구 구천면로 14, 광진구민체육센타 (광장동)",2층 헬스장 입구,광진구민체육센터,127.1068228,37.54599887
"서울특별시 노원구 한글비석로5길 18, 서라벌고등학교 (중계동)",행절실 입구 오른쪽,서라벌고등학교,127.0758414,37.6452578
서울특별시 서초구 서운로21길 2 보건실,보건실,서일중학교,127.0218348,37.49856065
서울특별시 강북구 인수봉로 127 (수유동),2층 학생컴퓨터실 옆,혜화여자고등학교,127.0125465,37.630554
서울특별시 노원구 화랑로 341 (월계동),월계1동 석계역 1호선 승강장 옆,석계역 1호선,127.0656474,37.61530613
서울특별시 영등포구 대림로 248 서울중앙교회,1층 로비,서울중앙교회,126.8968089,37.50276559
"서울특별시 서초구 헌릉로 226, 내곡파출소 (내곡동)",소내 관내도 오른쪽,내곡파출소,127.0649243,37.45494979
서울특별시 관악구 남부순환로247길 26,교문입구,서울미술고등학교,126.9667732,37.47673741
서울특별시 노원구 석계로 98-2,고객지원실 옆,광운대역,127.0615737,37.62333193
서울특별시 성북구 솔샘로25가길 8 (정릉동),1층현관,정릉초등학교,127.0049532,37.6195594
"서울특별시 서초구 방배중앙로3길 32, 이수중학교 (방배동)",1층 중앙현관 좌측 재난물품보관함 위,이수중학교,126.9910628,37.48057436
서울특별시 중구 퇴계로34길 28 (전통가옥관리소),전통가옥관리소,남산골한옥마을(전통가옥관리소),126.9931785,37.55961151
서울특별시 서초구 반포대로27길 29 중앙현관,중앙현관앞,서초고등학교,127.0067048,37.48974805
서울특별시 서초구 서초중앙로24길 43 103동 앞,103동 앞,유원서초아파트,127.0188182,37.49580647
"서울특별시 성동구 왕십리로 89, 성동구민종합체육쎈터 (성수동1가)",3층 헬스장 입구,성동구민종합체육센터,127.0443411,37.54575446
서울특별시 관악구 신림로 67,2층 보건실 입구,서울산업정보학교,126.9417653,37.47006722
서울특별시 서대문구 통일로 251,공작사,서대문형무소역사관,126.9551167,37.57321906
서울특별시 강동구 양재대로156길 11 (고덕동) 명덕초등학교,1층 중앙현관,명덕초등학교,127.1453609,37.55662709
서울특별시 영등포구 영중로 145,아파트 정문 초소 바깥 벽,영등포삼환아파트(영등포동8가),126.9050779,37.52995623
서울특별시 성북구 성북로14가길 23 (성북동),1층보건실,홍익대학교사범대학부속고등학교,127.0027087,37.59382657
서울특별시 서초구 반포대로 179,본관 1층 유치장,서초경찰서,127.0056349,37.49503275
"서울특별시 양천구 신정로 170 (신정동, 현대6차아파트)",104동 1-2호라인 옆 경비1초소안벽면에 설치,신정6차현대아파트,126.8412227,37.50831843
서울특별시 성북구 한천로 693 (장위동),본관서쪽현관,광운초등학교,127.0552025,37.61910784
서울특별시 강서구 공항대로 382 관리사무실,관리사무실,우장산롯데캐슬아파트,126.8500806,37.55510413
서울특별시 송파구 올림픽로 지하23 종합운동장역(9호선),9번출구 지하1층 대합실 고객안전실 정면,9호선 종합운동장역,127.0733556,37.51096958
서울특별시 송파구 올림픽로 300 롯데월드 아쿠아리움,지하1층 아쿠아리움,롯데월드아쿠아리움,127.1027187,37.51250785
서울특별시 서초구 반포대로 275 인포앞,커뮤니티 인포메이션 앞,래미안퍼스티지,126.9976497,37.50342316
서울특별시 은평구 진관1로 52 (진관동),1층 안내데스크 옆,은평다목적체육관,126.9248702,37.63124801
서울특별시 은평구 서오릉로 87 (역촌동) 4층 공연장 앞,4층 공연장 앞,은평구평생학습관,126.9211829,37.60782227
"서울특별시 종로구 종로 19 406,407호",대합실 벽면,종로공안과의원 구관,126.9799235,37.57084414
"서울특별시 종로구 사직로8길 4 (사직동, 광화문 풍림스페이스본)",1단지 방재실,풍림스페이스본,126.9680751,37.57428766
서울특별시 송파구 거마로2길 19,4층 거마도서관출입구 왼쪽,거마도서관,127.146824,37.49353279
서울특별시 관악구 호암로 546,체육관,미림여자고등학교,126.9328114,37.46641734
서울특별시 은평구 연서로 73 (역촌동),4층 실버홈 내,한마음실버홈종합복지센터,126.915065,37.60564512
서울특별시 용산구 후암로57길 9-12 (동자동),상담소 내,서울특별시 서울역쪽방상담소,126.9747143,37.55296268
"서울특별시 서초구 잠원로3길 28, 반원초등학교 (잠원동)",본관중앙현관,반원초등학교,127.0039294,37.5103595
서울특별시 서초구 서초중앙로 96 교대부설초등학교,보건실 앞 복도,서울교대부설초등학교,127.0151788,37.48876279
서울특별시 송파구 백제고분로 400,보건실 앞,송파초등학교,127.1107939,37.50658847
서울특별시 용산구 원효로90길 11 관리사무소,102동 1층 로비,용산 더 프라임,126.9697182,37.54039536
서울특별시 강서구 공항대로42길 23-19 1층 로비,1층 로비,강서청소년회관,126.8442844,37.55647728
